CustomerID,Name,Email,Age,Gender,Location,ProductID,Category,Subcategory,Price,Weight,Dimensions,OrderID,Date_Order,TotalAmount,ShippingMethod,Status,InventoryID,StockLevel,RestockThreshold,LastRestockDate,WarehouseID,Location_warehouse,Capacity,SupplierID,Company,Location_Supplier,QualityScore,errorMessage
894,Matthew Brewer,bakersamuel@example.com,39,Female,Crosbymouth,3,Furniture,Cabinets,944.44,24.34,45x46x13,894,18/04/2022,£253.13,Standard,Shipped,894,139,340,2022-03-17,468,Port Aimee,8059,0,Johnson-Rodriguez,Port Robynmouth,0.0,QualityScore.compareTo(0) != 0 failed
897,Betty Garcia,calebhickman@example.net,32,Male,Allenfort,4,Clothing,T-Shirts,182.82,32.49,28x48x6,897,01/10/2021,€107.79,Standard,Cancelled,897,519,190,2021-03-26,346,West Linda,7748,0,Johnson-Rodriguez,Port Robynmouth,0.0,QualityScore.compareTo(0) != 0 failed
900,James Torres,unknown,66,Female,Joeville,13,Electronics,Headphones,414.95,17.98,37x18x37,900,06-07-2021,£2482.2,Standard,Delivered,900,365,427,2020-12-13,69,Ericksonton,8471,9,Johnson-Rodriguez,Katherineborough,7.81,Email.compareTo("unknown") != 0 failed
904,Rebecca Abbott,zwells@example.com,59,Male,Ramirezchester,48,Clothing,Jeans,955.82,16.25,24x26x19,904,05-01-2022,€3769.12,Standard,Delivered,904,982,305,2022-06-13,13,Cameronside,13847,0,Johnson-Rodriguez,Port Robynmouth,0.0,QualityScore.compareTo(0) != 0 failed
905,Thomas Stokes,jenniferanderson@example.com,22,Male,Lake Colinmouth,6,Furniture,Chairs,146.93,36.15,8x9x34,905,28/02/2022,$3127.1,Standard,Cancelled,905,412,303,2020-11-08,331,Julieshire,5795,0,Johnson-Rodriguez,Port Robynmouth,0.0,QualityScore.compareTo(0) != 0 failed
907,James Lee,adammeyer@example.com,69,Male,North Timothy,12,Clothing,Dresses,274.69,28.94,44x29x26,907,02-18-2023,£4513.9,Express,Shipped,907,758,70,2022-01-23,260,South Brian,12771,0,Johnson-Rodriguez,Port Robynmouth,0.0,QualityScore.compareTo(0) != 0 failed
938,Candice Ramirez,jessicaclark@example.org,43,Female,Jasonburgh,0,Electronics,Smart Watches,71.82,14.48,24x15x18,938,05-17-2021,£762.64,Standard,Pending,938,824,163,2022-04-02,36,Hallburgh,13195,0,Johnson-Rodriguez,Port Robynmouth,0.0,QualityScore.compareTo(0) != 0 failed
947,Amanda Johns,thompsoncourtney@example.com,35,Male,Lake Crystal,0,Electronics,Smart Watches,646.7,30.93,29x20x46,947,03-27-2023,$647.31,Standard,Pending,947,383,44,2022-08-22,23,West Lisabury,17485,0,Johnson-Rodriguez,Port Robynmouth,0.0,QualityScore.compareTo(0) != 0 failed
949,Steven Howard,shepardbenjamin@example.org,48,Female,Jasonmouth,4,Clothing,T-Shirts,290.29,12.68,12x37x44,949,2022-11-21,£1116.08,Express,Pending,949,420,371,2021-02-03,190,Suzannetown,5196,0,Johnson-Rodriguez,Port Robynmouth,0.0,QualityScore.compareTo(0) != 0 failed
951,Megan Richardson,xreed@example.com,21,Female,Justinborough,2,Electronics,Mobile Phones,142.17,42.28,35x42x33,951,2021-08-03,$3495.55,Standard,Pending,951,644,257,2022-06-01,286,Jacksonburgh,16670,0,Johnson-Rodriguez,Port Robynmouth,0.0,QualityScore.compareTo(0) != 0 failed
957,Ricardo Chen,carlos11@example.org,67,Male,Jasonshire,3,Furniture,Cabinets,570.67,19.34,9x11x16,957,2023-08-12,£2040.45,Two-day,Shipped,957,585,362,2021-09-07,18,West Jasonshire,14204,0,Johnson-Rodriguez,Port Robynmouth,0.0,QualityScore.compareTo(0) != 0 failed
963,James Frazier,xshelton@example.net,55,Female,Angelaville,13,Electronics,Headphones,634.39,1.49,9x34x33,963,10-27-2022,£158.86,Express,Delivered,963,758,119,2021-09-19,200,Lake Codyton,9884,0,Johnson-Rodriguez,Port Robynmouth,0.0,QualityScore.compareTo(0) != 0 failed
975,Barbara Tucker,egaines@example.org,52,Female,Cherylburgh,6,Furniture,Chairs,221.5,4.74,14x12x4,975,2022-02-09,£293.66,Two-day,Cancelled,975,106,473,2021-02-12,154,Lake Joshua,16444,0,Johnson-Rodriguez,Port Robynmouth,0.0,QualityScore.compareTo(0) != 0 failed
977,Donald Harris,stephen72@example.com,27,Male,East Allisonview,48,Clothing,Jeans,493.75,27.34,27x43x19,977,10-31-2020,£326.3,Standard,Shipped,977,291,365,2022-08-13,325,Walkerborough,5152,0,Johnson-Rodriguez,Port Robynmouth,0.0,QualityScore.compareTo(0) != 0 failed
983,Evan Mcneil,franklincody@example.org,67,Male,Taylorton,3,Furniture,Cabinets,657.69,24.59,11x8x28,983,2022-03-11,£2036.92,Express,Cancelled,983,160,436,2022-08-20,334,North Hannah,16502,0,Johnson-Rodriguez,Port Robynmouth,0.0,QualityScore.compareTo(0) != 0 failed
993,Dennis Gonzalez,sergiowalker@example.net,27,Male,Michaelburgh,3,Furniture,Cabinets,392.15,0.58,23x40x38,993,2022-08-22,$3216.95,Express,Shipped,993,36,179,2021-07-02,144,Scotttown,18800,0,Johnson-Rodriguez,Port Robynmouth,0.0,QualityScore.compareTo(0) != 0 failed
1000,Michael Morales,unknown,54,Female,Port Martin,8,Clothing©,Shoes,802.1,9.36,38x9x27,1000,12/01/2022,£1034.76,Standard,Shipped,1000,831,355,2022-05-18,99,South Stephaniefurt,11136,0,Johnson-Rodriguez,Port Robynmouth,0.0,Email.compareTo("unknown") != 0 failed|QualityScore.compareTo(0) != 0 failed
1002,James Kramer,fernandohale@example.org,50,Female,Gravesmouth,8,Clothing,Shoes,260.01,22.5,43x11x4,1002,11/10/2020,$410.09,Two-day,Delivered,1002,145,83,2021-12-22,206,Port Heatherhaven,17418,0,Johnson-Rodriguez,Port Robynmouth,0.0,QualityScore.compareTo(0) != 0 failed
1006,Jamie Jefferson,lorettacarter@example.com,53,Female,Gomezmouth,11,Clothing,Hats,697.35,32.62,33x43x39,1006,2021-10-25,£3915.2,Standard,Cancelled,1006,412,156,2021-11-06,264,Mendozabury,15033,0,Johnson-Rodriguez,Port Robynmouth,0.0,QualityScore.compareTo(0) != 0 failed
1007,Christina Mcdonald,baileyryan@example.net,24,Female,South Heidiland,4,Clothing,T-Shirts,850.9,23.61,5x37x17,1007,16/06/2023,$451.04,Express,Pending,1007,852,271,2021-09-03,250,Port James,7231,0,Johnson-Rodriguez,Port Robynmouth,0.0,QualityScore.compareTo(0) != 0 failed
1019,Katherine West,shieldstroy@example.net,63,Male,Kaiserborough,0,Electronics,Smart Watches,339.07,47.3,35x26x1,1019,18/06/2022,€863.1,Standard,Delivered,1019,290,490,2022-03-31,29,New Allison,17525,0,Johnson-Rodriguez,Port Robynmouth,0.0,QualityScore.compareTo(0) != 0 failed
1022,Anthony Hill,alvin18@example.net,21,Female,Lynchville,48,Clothing,Jeans,640.87,11.08,9x15x43,1022,2021-12-04,£1633.2,Two-day,Cancelled,1022,148,431,2022-03-04,30,South Amanda,15630,0,Johnson-Rodriguez,Port Robynmouth,0.0,QualityScore.compareTo(0) != 0 failed
1025,Christopher Harris,ejenkins@example.net,26,Male,Griffithside,48,Clothing,Jeans,667.99,43.5,49x14x3,1025,2022-02-14,$188.16,Two-day,Delivered,1025,349,448,2021-12-29,348,North Jessicashire,6141,0,Johnson-Rodriguez,Port Robynmouth,0.0,QualityScore.compareTo(0) != 0 failed
1049,Derrick Stewart,eschneider@example.org,22,Female,Westfurt,10,Electronics,Laptops,736.34,23.3,28x15x22,1049,06-26-2022,€1717.66,Standard,Delivered,1049,859,60,2021-07-01,173,Loganfort,11950,0,Johnson-Rodriguez,Port Robynmouth,0.0,QualityScore.compareTo(0) != 0 failed
1051,Garrett Rodriguez,hudsonluke@example.com,37,Male,Shieldsburgh,13,Electronics,Headphones,532.37,44.74,33x18x25,1051,2021-11-09,£3655.16,Two-day,Pending,1051,941,331,2022-03-21,485,East Hollyburgh,6763,0,Johnson-Rodriguez,Port Robynmouth,0.0,QualityScore.compareTo(0) != 0 failed
1083,Victoria Hernandez,matthewbryan@example.org,54,Female,Waynechester,16,Furniture,Tables,294.58,2.23,35x24x3,1083,07-13-2023,£1724.82,Two-day,Shipped,1083,721,212,2021-08-15,70,Alexanderchester,15473,0,Johnson-Rodriguez,Port Robynmouth,0.0,QualityScore.compareTo(0) != 0 failed
1084,Brandon Rodriguez,reedlaurie@example.org,55,Male,Diazberg,10,Electronics,Laptops,594.69,10.19,26x33x32,1084,2021-01-01,$1785.78,Standard,Delivered,1084,519,157,2021-05-02,50,Maryport,8760,0,Johnson-Rodriguez,Port Robynmouth,0.0,QualityScore.compareTo(0) != 0 failed
1086,Bernard Santos,angelashaffer@example.com,62,Male,Kimside,9,Furniture,Beds,462.25,2.84,5x30x29,1086,07-22-2023,€915.35,Standard,Shipped,1086,637,74,2021-11-26,125,Bennetttown,14997,0,Johnson-Rodriguez,Port Robynmouth,0.0,QualityScore.compareTo(0) != 0 failed
1100,Matthew Hughes,unknown,23,Male,Knappside,2,Electronics,Mobile Phones,494.06,3.89,12x11x47,1100,2022-03-29,$1343.6,Express,Pending,1100,291,100,2022-07-10,306,Clarkberg,19462,9,Johnson-Rodriguez,Katherineborough,7.81,Email.compareTo("unknown") != 0 failed
1111,Allen Mckenzie,dgrimes@example.net,69,Female,Mistybury,1,Electronics,Cameras,853.03,36.78,9x9x12,1111,06/08/2023,$2689.96,Standard,Cancelled,1111,372,274,2020-10-20,264,Mendozabury,15033,0,Johnson-Rodriguez,Port Robynmouth,0.0,QualityScore.compareTo(0) != 0 failed
1129,Mrs. Tanya Johnson,amberguerra@example.org,66,Female,Port Steven,2,Electronics,Mobile Phones,144.64,43.82,46x6x9,1129,2023-07-18,£690.44,Two-day,Pending,1129,356,21,2022-05-08,455,Lake Monica,11049,0,Johnson-Rodriguez,Port Robynmouth,0.0,QualityScore.compareTo(0) != 0 failed
1165,James Ryan,russellmegan@example.org,66,Female,Martinfort,8,Clothing,Shoes,446.34,9.1,4x50x33,1165,2020-12-04,€517.7,Standard,Shipped,1165,925,294,2021-10-07,486,Lake Walterbury,5608,0,Johnson-Rodriguez,Port Robynmouth,0.0,QualityScore.compareTo(0) != 0 failed
1174,Kimberly Ho,scottjones@example.net,44,Female,Smithchester,11,Clothing,Hats,991.35,2.11,47x26x29,1174,12/12/2020,£1347.69,Two-day,Pending,1174,94,382,2022-06-17,189,North Rebecca,15747,0,Johnson-Rodriguez,Port Robynmouth,0.0,QualityScore.compareTo(0) != 0 failed
1177,Douglas Charles,pchambers@example.com,62,Female,Phillipsbury,3,Furniture,Cabinets,490.09,30.49,20x37x25,1177,05-02-2023,$469.64,Two-day,Cancelled,1177,30,448,2022-01-29,36,Hallburgh,13195,0,Johnson-Rodriguez,Port Robynmouth,0.0,QualityScore.compareTo(0) != 0 failed
1200,April Mcmahon,unknown,147,Female,Lake Jeffreyport,48,Clothing©,Jeans,981.55,43.88,45x1x49,1200,2023-07-06,$3444.3,Two-day,Cancelled,1200,654,347,2022-01-11,15,North Jack,19244,7,Miller Group,Clarkmouth,6.56,Email.compareTo("unknown") != 0 failed|Age.compareTo(110) < 0 failed
1215,Jeremy Mcconnell,ftaylor@example.org,62,Female,Lake Keithside,1,Electronics,Cameras,318.92,11.18,40x8x32,1215,19/01/2022,€1750.5,Two-day,Cancelled,1215,205,331,2020-12-13,174,Andrewsberg,14591,0,Johnson-Rodriguez,Port Robynmouth,0.0,QualityScore.compareTo(0) != 0 failed
1219,Michael Schaefer,bharris@example.org,54,Female,South Logan,10,Electronics,Laptops,377.89,2.84,49x20x45,1219,06-27-2022,€183.64,Two-day,Delivered,1219,218,378,2020-11-08,277,South Sarahland,17642,0,Johnson-Rodriguez,Port Robynmouth,0.0,QualityScore.compareTo(0) != 0 failed
1232,Bruce Jackson,larry01@example.net,39,Male,West Christian,12,Clothing,Dresses,788.09,49.17,29x37x23,1232,13/02/2023,£1778.2,Two-day,Shipped,1232,668,362,2021-07-04,498,Rioshaven,17772,0,Johnson-Rodriguez,Port Robynmouth,0.0,QualityScore.compareTo(0) != 0 failed
1238,Gregory Martin,charlestran@example.org,66,Male,Tiffanyfort,1,Electronics,Cameras,844.17,23.11,3x24x46,1238,01-29-2021,€2205.48,Standard,Delivered,1238,950,440,2022-04-06,474,New Grace,19498,0,Johnson-Rodriguez,Port Robynmouth,0.0,QualityScore.compareTo(0) != 0 failed
1241,Lisa Hayes,cindy33@example.com,29,Male,Michaelburgh,16,Furniture,Tables,382.29,27.99,38x9x4,1241,07-18-2021,$1795.41,Standard,Delivered,1241,99,111,2021-11-26,380,West Angela,13355,0,Johnson-Rodriguez,Port Robynmouth,0.0,QualityScore.compareTo(0) != 0 failed
1253,Samantha Gray,fletcherdeborah@example.org,70,Male,East Danielburgh,8,Clothing,Shoes,67.34,6.65,38x18x32,1253,09-14-2020,£186.18,Express,Shipped,1253,703,148,2022-07-02,316,Warnerburgh,16084,0,Johnson-Rodriguez,Port Robynmouth,0.0,QualityScore.compareTo(0) != 0 failed
1256,Austin Hodges,marialee@example.com,44,Female,East Joseph,6,Furniture,Chairs,100.25,44.32,12x13x31,1256,04-19-2022,€2059.6,Two-day,Delivered,1256,641,149,2022-04-10,301,Merrittshire,6520,0,Johnson-Rodriguez,Port Robynmouth,0.0,QualityScore.compareTo(0) != 0 failed
1275,Anthony Colon,deannachapman@example.org,50,Female,Danaport,4,Clothing,T-Shirts,169.66,15.73,8x19x38,1275,2022-01-28,£1336.2,Standard,Delivered,1275,364,92,2022-03-01,0,Maryside,12003,0,Johnson-Rodriguez,Port Robynmouth,0.0,QualityScore.compareTo(0) != 0 failed
1295,Jasmine Andrews,olsonelizabeth@example.net,45,Male,North Lindachester,16,Furniture,Tables,641.41,48.49,27x11x34,1295,02/11/2021,$4238.85,Standard,Pending,1295,568,219,2021-11-23,126,Reyestown,12711,0,Johnson-Rodriguez,Port Robynmouth,0.0,QualityScore.compareTo(0) != 0 failed
1300,Laura Miller,unknown,30,Female,North Tamara,6,Furniture,Chairs,115.13,45.24,47x33x8,1300,03-28-2021,€1670.4,Express,Cancelled,1300,886,460,2022-02-27,418,East David,12671,6,Morgan LLC,New Marktown,2.48,Email.compareTo("unknown") != 0 failed
1305,Maria Herman,cannongerald@example.org,52,Female,Michaelview,8,Clothing,Shoes,208.92,45.58,39x47x49,1305,2021-05-09,£1471.36,Express,Pending,1305,668,290,2021-09-14,216,Port Christopher,13146,0,Johnson-Rodriguez,Port Robynmouth,0.0,QualityScore.compareTo(0) != 0 failed
1306,Christy Johnson,billy81@example.com,34,Female,West Christy,10,Electronics,Laptops,968.52,47.5,20x35x9,1306,2021-07-07,€43.08,Express,Delivered,1306,138,453,2021-06-02,136,Jenniferfurt,7388,0,Johnson-Rodriguez,Port Robynmouth,0.0,QualityScore.compareTo(0) != 0 failed
1308,Andrew Brown,ericrivera@example.net,27,Female,Elizabethton,11,Clothing,Hats,956.73,33.98,45x8x28,1308,03-12-2022,$614.28,Two-day,Shipped,1308,280,440,2022-01-05,181,Judyside,6915,0,Johnson-Rodriguez,Port Robynmouth,0.0,QualityScore.compareTo(0) != 0 failed
1337,Jerry Brown,hannahmoreno@example.net,38,Male,North Jenniferhaven,8,Clothing,Shoes,412.57,38.3,45x22x41,1337,02-16-2021,€398.01,Two-day,Shipped,1337,822,364,2022-08-13,136,Jenniferfurt,7388,0,Johnson-Rodriguez,Port Robynmouth,0.0,QualityScore.compareTo(0) != 0 failed
1344,William Morales,lhill@example.org,44,Female,Danaside,10,Electronics,Laptops,13.7,23.68,39x5x42,1344,10-22-2020,€328.33,Standard,Shipped,1344,684,374,2021-01-21,443,West Morgan,7785,0,Johnson-Rodriguez,Port Robynmouth,0.0,QualityScore.compareTo(0) != 0 failed
1346,Dale Henderson,patrick79@example.org,27,Male,New Timothy,1,Electronics,Cameras,344.35,49.51,31x45x6,1346,07/06/2023,$1165.12,Standard,Shipped,1346,537,327,2022-08-27,243,East Evan,17827,0,Johnson-Rodriguez,Port Robynmouth,0.0,QualityScore.compareTo(0) != 0 failed
1350,Aaron Robinson,jessicabrooks@example.net,122,Male,West Shannonborough,8,Clothing,Shoes,394.1,46.1,38x42x37,1350,23/11/2021,£3037.0,Standard,Cancelled,1350,196,203,2021-12-17,256,Lake Stephanie,7015,4,Salas, Gonzalez and Todd,Jessicashire,2.35,Age.compareTo(110) < 0 failed
1387,Timothy Farrell,jeffreyvang@example.com,39,Male,South Justinport,3,Furniture,Cabinets,539.93,15.9,16x31x12,1387,02-18-2022,€1156.95,Two-day,Shipped,1387,427,216,2021-12-14,267,Christianborough,11229,0,Johnson-Rodriguez,Port Robynmouth,0.0,QualityScore.compareTo(0) != 0 failed
1400,Philip Russell,unknown,62,Female,Lake Derrick,2,Electronics©,Mobile Phones,61.57,4.28,5x14x29,1400,08-18-2023,€2953.65,Standard,Delivered,1400,480,456,2022-05-10,112,Theodorestad,14749,5,Morgan LLC,Port Robynmouth,1.23,Email.compareTo("unknown") != 0 failed
1404,Ariel Archer,wilsoncynthia@example.com,53,Female,Port Angelafort,13,Electronics,Headphones,628.98,45.72,38x50x43,1404,05-28-2022,$1927.11,Standard,Cancelled,1404,850,327,2021-09-09,432,North Markmouth,6241,0,Johnson-Rodriguez,Port Robynmouth,0.0,QualityScore.compareTo(0) != 0 failed
1409,Linda King,logan14@example.net,35,Female,Fisherhaven,8,Clothing,Shoes,803.88,37.68,46x10x42,1409,08-22-2023,£1751.6,Express,Delivered,1409,816,433,2022-07-15,451,Flemingland,14843,0,Johnson-Rodriguez,Port Robynmouth,0.0,QualityScore.compareTo(0) != 0 failed
1423,Robert King,campbelllisa@example.com,70,Female,Alexamouth,21,Furniture,Sofas,133.14,12.53,29x5x12,1423,08/09/2020,$2298.32,Standard,Delivered,1423,836,269,2022-06-28,191,Franklinville,6323,0,Johnson-Rodriguez,Port Robynmouth,0.0,QualityScore.compareTo(0) != 0 failed
1454,Katherine Hamilton,imcmillan@example.net,49,Male,Port Steventown,11,Clothing,Hats,507.72,49.91,15x12x4,1454,14/04/2023,€1701.4,Express,Shipped,1454,911,153,2021-10-20,277,South Sarahland,17642,0,Johnson-Rodriguez,Port Robynmouth,0.0,QualityScore.compareTo(0) != 0 failed
1481,William Wells,nmaxwell@example.com,29,Male,New Jacob,11,Clothing,Hats,335.86,13.89,4x29x36,1481,03/06/2021,£483.5,Standard,Pending,1481,269,474,2021-11-16,230,Port Meganport,8951,0,Johnson-Rodriguez,Port Robynmouth,0.0,QualityScore.compareTo(0) != 0 failed
1485,Diana Huynh,cynthiahernandez@example.org,32,Male,Port Eric,10,Electronics,Laptops,112.36,37.51,18x14x38,1485,2022-03-31,€3628.88,Two-day,Cancelled,1485,84,63,2020-12-02,472,Jamesstad,8250,0,Johnson-Rodriguez,Port Robynmouth,0.0,QualityScore.compareTo(0) != 0 failed
1495,Frank Tapia,tmills@example.net,43,Male,North Jessica,12,Clothing,Dresses,559.04,3.79,18x26x26,1495,2023-03-10,€700.2,Two-day,Pending,1495,434,350,2021-06-18,21,Aprilland,5957,0,Johnson-Rodriguez,Port Robynmouth,0.0,QualityScore.compareTo(0) != 0 failed
1500,Charles Williams,unknown,172,Male,South Kimberly,1,Electronics,Cameras,460.56,41.26,37x19x8,1500,09-26-2020,$2424.08,Two-day,Cancelled,1500,739,17,2022-03-04,350,Guzmanfort,14952,8,Parks-Gallegos,Jenkinsside,6.82,Email.compareTo("unknown") != 0 failed|Age.compareTo(110) < 0 failed
1501,Wendy Mack,jessicatyler@example.net,44,Male,West Patricia,16,Furniture,Tables,216.99,40.39,23x17x26,1501,2020-09-01,€2096.08,Two-day,Pending,1501,458,367,2021-07-26,96,West Alicia,6904,0,Johnson-Rodriguez,Port Robynmouth,0.0,QualityScore.compareTo(0) != 0 failed
1510,Kara Boyd,iparker@example.org,68,Male,Smithside,16,Furniture,Tables,539.5,0.67,4x1x26,1510,2022-11-11,£1125.4,Standard,Delivered,1510,959,52,2021-10-21,328,North Jenniferburgh,10835,0,Johnson-Rodriguez,Port Robynmouth,0.0,QualityScore.compareTo(0) != 0 failed
1522,Dr. Dustin Knight DDS,gouldtina@example.net,47,Male,East Juliebury,1,Electronics,Cameras,473.29,3.3,10x24x19,1522,18/01/2023,€3764.6,Two-day,Cancelled,1522,816,499,2022-02-20,61,Johnchester,14106,0,Johnson-Rodriguez,Port Robynmouth,0.0,QualityScore.compareTo(0) != 0 failed
1536,Dr. Toni Gilbert,coreydunlap@example.com,25,Female,Lake Maria,11,Clothing,Hats,885.86,42.06,15x31x36,1536,11-13-2020,£374.62,Two-day,Cancelled,1536,331,418,2021-05-27,113,New Michael,16238,0,Johnson-Rodriguez,Port Robynmouth,0.0,QualityScore.compareTo(0) != 0 failed
1537,Heather Greer,velezdavid@example.com,27,Female,East Christopher,6,Furniture,Chairs,316.17,11.57,8x19x48,1537,18/03/2022,£199.81,Two-day,Cancelled,1537,60,156,2021-11-08,92,Cooperland,5747,0,Johnson-Rodriguez,Port Robynmouth,0.0,QualityScore.compareTo(0) != 0 failed
1543,Paul Taylor,inunez@example.net,31,Male,Russellchester,16,Furniture,Tables,855.51,9.62,50x40x39,1543,18/05/2021,$1199.72,Express,Cancelled,1543,77,109,2021-08-06,454,North Kristinaton,5751,0,Johnson-Rodriguez,Port Robynmouth,0.0,QualityScore.compareTo(0) != 0 failed
1544,Denise Willis,rebecca70@example.org,47,Male,North Lindabury,48,Clothing,Jeans,311.74,20.02,24x16x36,1544,04-28-2021,€608.93,Standard,Shipped,1544,177,386,2020-11-26,465,Perryport,10890,0,Johnson-Rodriguez,Port Robynmouth,0.0,QualityScore.compareTo(0) != 0 failed
1557,Joseph Fowler,anna86@example.com,62,Male,Taylorborough,1,Electronics,Cameras,287.91,38.95,28x16x47,1557,09/07/2023,€2384.01,Express,Delivered,1557,73,100,2022-06-13,52,North Mary,19446,0,Johnson-Rodriguez,Port Robynmouth,0.0,QualityScore.compareTo(0) != 0 failed
1560,Richard Allen,michealward@example.net,40,Male,Lake Davidside,12,Clothing,Dresses,993.98,29.22,30x47x19,1560,2022-09-24,€1266.64,Standard,Pending,1560,816,68,2022-04-18,29,New Allison,17525,0,Johnson-Rodriguez,Port Robynmouth,0.0,QualityScore.compareTo(0) != 0 failed
1564,Lynn Dunlap,mvazquez@example.com,35,Male,Port Anthony,2,Electronics,Mobile Phones,139.54,14.92,9x28x24,1564,2022-03-05,$457.6,Two-day,Pending,1564,80,59,2022-03-19,378,South Susan,9226,0,Johnson-Rodriguez,Port Robynmouth,0.0,QualityScore.compareTo(0) != 0 failed
1569,Shelby Parks,kvasquez@example.net,45,Female,Pamelaberg,12,Clothing,Dresses,972.59,45.22,28x5x21,1569,19/01/2022,$850.34,Two-day,Pending,1569,293,231,2022-07-26,155,Wheelerfort,16008,0,Johnson-Rodriguez,Port Robynmouth,0.0,QualityScore.compareTo(0) != 0 failed
1574,Rachael Moore,patrick87@example.net,60,Male,Port Gailmouth,8,Clothing,Shoes,285.65,40.82,32x29x40,1574,04-23-2023,£1696.35,Standard,Delivered,1574,989,117,2021-12-07,208,Kruegerburgh,13084,0,Johnson-Rodriguez,Port Robynmouth,0.0,QualityScore.compareTo(0) != 0 failed
1580,Madeline Alexander,ubailey@example.net,64,Female,Gregorymouth,8,Clothing,Shoes,692.29,49.95,42x11x20,1580,2020-12-12,£415.23,Standard,Cancelled,1580,525,57,2020-12-15,181,Judyside,6915,0,Johnson-Rodriguez,Port Robynmouth,0.0,QualityScore.compareTo(0) != 0 failed
1592,Dustin Stein,coxdaniel@example.net,43,Female,Nicholeville,8,Clothing,Shoes,570.77,31.3,13x22x39,1592,09-03-2020,$785.0,Express,Pending,1592,48,326,2021-12-18,25,North Jamesmouth,17960,0,Johnson-Rodriguez,Port Robynmouth,0.0,QualityScore.compareTo(0) != 0 failed
1595,Edward Gamble,veronicahenderson@example.com,37,Female,East Janeton,6,Furniture,Chairs,717.98,16.25,22x49x2,1595,2021-06-22,$1359.5,Express,Shipped,1595,126,311,2021-09-29,179,Morrisbury,15218,0,Johnson-Rodriguez,Port Robynmouth,0.0,QualityScore.compareTo(0) != 0 failed
