CustomerID,Name,Email,Age,Gender,Location,ProductID,Category,Subcategory,Price,Weight,Dimensions,OrderID,Date_Order,TotalAmount,ShippingMethod,Status,InventoryID,StockLevel,RestockThreshold,LastRestockDate,WarehouseID,Location_warehouse,Capacity,SupplierID,Company,Location_Supplier,QualityScore
99,STEPHANIE SIMMONS,ROMEROTRACY@EXAMPLE.NET,26,FEMALE,North Crystal,2,ELECTRONICS,MOBILE PHONES,434.15,20.06,22x32x10,99,02-24-2022,€1165.78,EXPRESS,Delivered,99,213,165,2022-04-02,418,East David,12671,9,Johnson-Rodriguez,KATHERINEBOROUGH,7.81
101,ROBERT LOPEZ,RUBENMCNEIL@EXAMPLE.ORG,44,MALE,Lake Erikaport,48,CLOTHING,JEANS,13.03,30.41,26x4x25,101,07-30-2023,£105.09,EXPRESS,Cancelled,101,234,271,2022-01-22,229,Aaronport,16623,5,Morgan LLC,PORT ROBYNMOUTH,1.23
102,MICHELLE WHITE,JAMESGILL@EXAMPLE.COM,42,FEMALE,North Jenniferfurt,8,CLOTHING,SHOES,397.96,5.49,44x14x49,102,02-21-2021,£2981.0,STANDARD,Delivered,102,791,297,2021-07-10,355,Duffyville,13215,3,Johnson-Rodriguez,KATHERINEBOROUGH,7.4
103,RICARDO POWERS,TYLER29@EXAMPLE.ORG,61,MALE,Alvarezfort,12,CLOTHING,DRESSES,967.73,26.58,30x11x13,103,08-08-2023,£202.29,EXPRESS,Pending,103,571,121,2022-08-10,370,New Monica,7998,5,Morgan LLC,PORT ROBYNMOUTH,1.23
104,JOSEPH ADAMS,MOOREBRIAN@EXAMPLE.COM,49,MALE,Dianeborough,12,CLOTHING,DRESSES,696.51,8.37,38x1x14,104,08-02-2021,$565.72,TWO-DAY,Shipped,104,815,111,2022-06-05,362,Wardport,13704,6,Morgan LLC,NEW MARKTOWN,2.48
105,ALEXANDRA WEBB,ANDREWWEBB@EXAMPLE.COM,36,FEMALE,Ashleyville,9,FURNITURE,BEDS,813.93,32.35,2x46x29,105,04-03-2022,$338.3,STANDARD,Delivered,105,457,73,2021-01-14,133,Adamville,9497,3,Johnson-Rodriguez,KATHERINEBOROUGH,7.4
106,ROGER RICHARDSON,STEPHEN34@EXAMPLE.NET,49,FEMALE,Matthewshire,11,CLOTHING,HATS,803.18,0.57,8x27x37,106,10-18-2022,$484.79,STANDARD,Shipped,106,270,264,2022-03-31,8,New Mariafort,18377,1,Salas Gonzalez and Todd,PATRICIABERG,8.21
107,JASON MORGAN,SNOWTAMI@EXAMPLE.NET,27,FEMALE,Port Ashleybury,21,FURNITURE,SOFAS,567.81,4.08,38x30x34,107,02-17-2021,£1094.04,TWO-DAY,Pending,107,499,270,2022-05-23,151,Joneshaven,10220,1,Salas Gonzalez and Todd,PATRICIABERG,8.21
109,ASHLEY ORTEGA,EARIAS@EXAMPLE.NET,23,FEMALE,Elizabethburgh,4,CLOTHING,T-SHIRTS,36.35,42.2,1x15x36,109,07-27-2023,£27.59,EXPRESS,Pending,109,756,335,2021-05-20,190,Suzannetown,5196,1,Salas Gonzalez and Todd,PATRICIABERG,8.21
110,JOSHUA VALDEZ,VFORD@EXAMPLE.NET,36,FEMALE,Perezberg,9,FURNITURE,BEDS,270.29,44.92,1x38x7,110,01-13-2023,€1054.53,EXPRESS,Delivered,110,797,248,2020-11-25,180,Scottfort,12059,7,Miller Group,CLARKMOUTH,6.56
111,MARCO LONG,JOSHUA59@EXAMPLE.ORG,52,FEMALE,Hernandezfurt,10,ELECTRONICS,LAPTOPS,895.95,49.44,4x17x2,111,07-28-2022,£96.76,EXPRESS,Pending,111,442,347,2021-10-05,200,Lake Codyton,9884,3,Johnson-Rodriguez,KATHERINEBOROUGH,7.4
112,JOHNNY ROSS,JOHNBARBER@EXAMPLE.COM,39,FEMALE,Jaychester,12,CLOTHING,DRESSES,416.74,43.9,41x1x10,112,03-13-2023,€1220.28,TWO-DAY,Shipped,112,784,290,2021-10-10,404,Contrerasmouth,18304,2,Miller-Pearson,CLARKMOUTH,9.83
113,BRENT PRINCE,WILLIAMDAVIS@EXAMPLE.NET,26,FEMALE,Wilsonshire,0,ELECTRONICS,SMART WATCHES,149.89,32.64,32x42x2,113,11-30-2021,$925.77,EXPRESS,Pending,113,623,305,2021-03-04,474,New Grace,19498,9,Johnson-Rodriguez,KATHERINEBOROUGH,7.81
114,ALLEN PALMER,DOROTHYGREEN@EXAMPLE.NET,20,FEMALE,Amandaland,0,ELECTRONICS,SMART WATCHES,625.41,9.98,49x34x10,114,03-04-2022,£779.32,STANDARD,Shipped,114,264,130,2020-09-23,92,Cooperland,5747,2,Miller-Pearson,CLARKMOUTH,9.83
115,MATTHEW SANFORD,ALLEN03@EXAMPLE.ORG,21,FEMALE,Garychester,21,FURNITURE,SOFAS,86.64,0.53,16x26x32,115,04-02-2021,£1067.4,TWO-DAY,Pending,115,550,13,2020-10-06,128,Greenport,15055,8,Parks-Gallegos,JENKINSSIDE,6.82
117,EDWARD KELLY,JOSHUACARROLL@EXAMPLE.NET,57,MALE,South Debraport,10,ELECTRONICS,LAPTOPS,299.45,9.01,3x4x20,117,06-24-2021,£990.84,STANDARD,Pending,117,423,296,2020-12-19,171,West Williamfort,7879,5,Morgan LLC,PORT ROBYNMOUTH,1.23
118,ERIC HANSON,KERRSAMANTHA@EXAMPLE.NET,59,FEMALE,North Megan,11,CLOTHING,HATS,311.39,40.29,38x3x35,118,12-21-2020,£2587.05,EXPRESS,Delivered,118,706,192,2021-03-01,95,Lake Monique,18830,5,Morgan LLC,PORT ROBYNMOUTH,1.23
119,JOSEPH MOSS,SMITHMARK@EXAMPLE.ORG,65,MALE,North Johnny,48,CLOTHING,JEANS,182.16,17.23,38x9x21,119,10-15-2022,$207.75,STANDARD,Cancelled,119,34,199,2021-09-12,397,Port Catherineview,17948,4,Salas Gonzalez and Todd,JESSICASHIRE,2.35
120,KEVIN ROWE,JAMES43@EXAMPLE.NET,21,FEMALE,Robersonmouth,4,CLOTHING,T-SHIRTS,357.93,47.27,45x42x13,120,12-07-2020,£1012.95,TWO-DAY,Delivered,120,856,240,2022-07-31,394,New Victoriabury,5429,2,Miller-Pearson,CLARKMOUTH,9.83
121,JENNIFER BROWN,ROBERT33@EXAMPLE.NET,54,FEMALE,Stuartchester,9,FURNITURE,BEDS,684.06,30.66,1x15x45,121,04-18-2023,$888.79,EXPRESS,Delivered,121,138,294,2020-10-27,450,Port Rachel,6130,3,Johnson-Rodriguez,KATHERINEBOROUGH,7.4
122,JAMES WILLIAMS,BRITTANYPRICE@EXAMPLE.NET,19,FEMALE,Lake Brian,8,CLOTHING,SHOES,116.56,2.99,31x16x41,122,09-19-2020,€2860.6,EXPRESS,Delivered,122,758,253,2022-05-09,108,West Jason,7100,8,Parks-Gallegos,JENKINSSIDE,6.82
123,EMMA THOMPSON,ANDERSONERIN@EXAMPLE.COM,35,MALE,Hernandezbury,48,CLOTHING,JEANS,81.37,40.64,13x10x13,123,07-28-2022,£4046.55,TWO-DAY,Delivered,123,320,278,2021-09-14,330,East Ashley,17124,3,Johnson-Rodriguez,KATHERINEBOROUGH,7.4
124,CARL ANDERSON,STEPHANIE19@EXAMPLE.NET,42,MALE,Floresberg,10,ELECTRONICS,LAPTOPS,747.97,32.93,6x3x39,124,08-13-2021,£3314.92,EXPRESS,Cancelled,124,372,447,2022-08-14,224,North John,7169,2,Miller-Pearson,CLARKMOUTH,9.83
125,KELSEY COLE,SHEPPARDSERGIO@EXAMPLE.NET,25,MALE,South Michael,3,FURNITURE,CABINETS,292.93,29.65,30x19x29,125,07-09-2022,£61.5,EXPRESS,Cancelled,125,189,477,2021-03-10,327,North Annview,13868,1,Salas Gonzalez and Todd,PATRICIABERG,8.21
126,SHANE GAINES,BMORALES@EXAMPLE.ORG,51,MALE,Schmidtside,6,FURNITURE,CHAIRS,932.5,37.42,17x12x31,126,03-21-2023,£1821.12,TWO-DAY,Delivered,126,864,166,2021-10-19,13,Cameronside,13847,2,Miller-Pearson,CLARKMOUTH,9.83
127,CHRISTOPHER WALLACE,TERESA47@EXAMPLE.COM,38,FEMALE,West Allenmouth,6,FURNITURE,CHAIRS,522.27,40.56,24x40x21,127,07-24-2023,€1384.36,STANDARD,Cancelled,127,247,454,2021-01-02,321,North Vanessa,12259,5,Morgan LLC,PORT ROBYNMOUTH,1.23
128,BRIAN DORSEY,HARTSAMUEL@EXAMPLE.COM,68,FEMALE,Humphreyburgh,48,CLOTHING,JEANS,828.71,22.06,16x40x3,128,02-17-2022,€700.02,STANDARD,Pending,128,594,187,2022-06-06,436,Lake Eugene,6693,7,Miller Group,CLARKMOUTH,6.56
129,TANNER WALKER,ASHLEYNELSON@EXAMPLE.COM,40,MALE,South Troy,48,CLOTHING,JEANS,416.63,43.6,42x24x42,129,10-31-2020,€494.08,TWO-DAY,Pending,129,996,76,2021-02-10,393,Marquezchester,5868,7,Miller Group,CLARKMOUTH,6.56
130,KENNETH BLACK,ZWOODS@EXAMPLE.COM,22,MALE,West Michaelshire,6,FURNITURE,CHAIRS,707.44,42.16,9x21x27,130,07-25-2023,$791.48,STANDARD,Shipped,130,82,246,2021-11-01,382,East Frank,6029,7,Miller Group,CLARKMOUTH,6.56
131,CHRISTIAN PIERCE,HERNANDEZALYSSA@EXAMPLE.NET,52,FEMALE,Traceyshire,10,ELECTRONICS,LAPTOPS,259.53,35.38,39x46x31,131,07-30-2023,€874.88,TWO-DAY,Cancelled,131,842,206,2021-02-19,144,Scotttown,18800,4,Salas Gonzalez and Todd,JESSICASHIRE,2.35
133,ERIC HOFFMAN,LINDATODD@EXAMPLE.COM,30,FEMALE,Lake Tanner,2,ELECTRONICS,MOBILE PHONES,558.7,31.27,23x49x46,133,09-05-2021,€122.59,EXPRESS,Pending,133,124,462,2022-07-08,431,East Ann,10695,7,Miller Group,CLARKMOUTH,6.56
134,TARA JOHNSON,TACOSTA@EXAMPLE.NET,53,FEMALE,Bradshawfort,4,CLOTHING,T-SHIRTS,501.01,34.86,42x43x27,134,07-01-2021,€1983.32,TWO-DAY,Shipped,134,972,136,2022-01-28,338,East Angelicaborough,13822,3,Johnson-Rodriguez,KATHERINEBOROUGH,7.4
136,ALEXANDRA FLORES,RIGGSJASON@EXAMPLE.NET,44,FEMALE,Smithmouth,4,CLOTHING,T-SHIRTS,778.99,24.36,9x47x35,136,11-24-2020,€953.58,STANDARD,Cancelled,136,269,449,2021-09-28,497,Lake Lauraton,12604,1,Salas Gonzalez and Todd,PATRICIABERG,8.21
137,MARK MCINTYRE,ASTOKES@EXAMPLE.COM,63,FEMALE,East Kurt,3,FURNITURE,CABINETS,197.24,36.26,5x34x21,137,08-06-2022,£745.26,TWO-DAY,Shipped,137,241,436,2022-06-01,379,Maynardchester,6758,7,Miller Group,CLARKMOUTH,6.56
138,EDWARD BENNETT,DEBRAJORDAN@EXAMPLE.ORG,64,MALE,Joyceton,48,CLOTHING,JEANS,964.92,43.79,12x8x16,138,06-17-2023,$3800.56,STANDARD,Cancelled,138,772,15,2020-10-12,455,Lake Monica,11049,3,Johnson-Rodriguez,KATHERINEBOROUGH,7.4
139,COREY DALTON,NCANNON@EXAMPLE.NET,57,FEMALE,Randallburgh,11,CLOTHING,HATS,36.3,33.16,29x32x40,139,05-25-2021,$857.91,EXPRESS,Pending,139,75,226,2021-11-05,26,Davidberg,17694,9,Johnson-Rodriguez,KATHERINEBOROUGH,7.81
140,MONICA HAWKINS,JIMMY06@EXAMPLE.ORG,53,MALE,Courtneyfurt,1,ELECTRONICS,CAMERAS,923.46,1.54,24x45x48,140,11-27-2022,$920.25,STANDARD,Shipped,140,570,466,2022-03-08,21,Aprilland,5957,9,Johnson-Rodriguez,KATHERINEBOROUGH,7.81
141,JASON CHAPMAN,KPATRICK@EXAMPLE.NET,46,MALE,North Whitneyburgh,12,CLOTHING,DRESSES,512.97,28.65,8x39x50,141,02-02-2023,£2297.84,EXPRESS,Shipped,141,893,214,2022-03-29,75,Thompsonmouth,14118,3,Johnson-Rodriguez,KATHERINEBOROUGH,7.4
142,THOMAS MARTIN,JAMES19@EXAMPLE.ORG,33,FEMALE,East Laurenshire,16,FURNITURE,TABLES,674.38,12.2,31x14x42,142,08-03-2022,$2990.76,EXPRESS,Pending,142,857,23,2022-03-04,443,West Morgan,7785,6,Morgan LLC,NEW MARKTOWN,2.48
143,DANIEL FRANCIS,BENNETTSIERRA@EXAMPLE.NET,41,MALE,New Davidhaven,2,ELECTRONICS,MOBILE PHONES,729.79,1.69,5x29x45,143,07-26-2023,€2646.84,EXPRESS,Cancelled,143,987,197,2020-11-08,414,West Grace,7062,1,Salas Gonzalez and Todd,PATRICIABERG,8.21
144,ANDREW MENDEZ,STONEJON@EXAMPLE.ORG,23,FEMALE,Alvaradoside,2,ELECTRONICS,MOBILE PHONES,739.27,4.39,24x47x31,144,12-26-2022,£41.77,EXPRESS,Shipped,144,751,440,2021-01-21,370,New Monica,7998,3,Johnson-Rodriguez,KATHERINEBOROUGH,7.4
146,ERIC SCHMIDT,JENNY38@EXAMPLE.NET,33,FEMALE,Hollyton,9,FURNITURE,BEDS,688.98,22.36,16x15x42,146,10-06-2021,€1136.3,EXPRESS,Shipped,146,656,461,2022-01-28,320,West Cindy,5650,6,Morgan LLC,NEW MARKTOWN,2.48
147,KENNETH MYERS,NICHOLAS58@EXAMPLE.COM,50,MALE,South Leemouth,2,ELECTRONICS,MOBILE PHONES,38.64,50.0,39x45x46,147,12-01-2022,$2642.4,EXPRESS,Pending,147,306,35,2020-10-14,137,Marialand,10983,2,Miller-Pearson,CLARKMOUTH,9.83
148,TRAVIS JEFFERSON,GLOVERSTACEY@EXAMPLE.NET,69,MALE,North Lisaport,48,CLOTHING,JEANS,287.34,20.35,41x50x9,148,01-07-2023,€796.32,STANDARD,Shipped,148,792,234,2020-11-16,444,Brownmouth,7249,6,Morgan LLC,NEW MARKTOWN,2.48
150,ROBERT WOODS,GREGORYSTEVENSON@EXAMPLE.NET,79,FEMALE,Morganstad,10,ELECTRONICS,LAPTOPS,177.56,39.2,8x45x6,150,01-03-2021,£973.47,TWO-DAY,Pending,150,646,189,2021-10-11,452,Brownmouth,12640,7,Miller Group,CLARKMOUTH,6.56
151,JOSHUA SMITH,ALEXANDER99@EXAMPLE.COM,23,MALE,Mooreton,10,ELECTRONICS,LAPTOPS,576.44,10.32,9x21x3,151,09-19-2021,$96.25,TWO-DAY,Pending,151,655,93,2022-04-13,487,Port Jennifer,11437,5,Morgan LLC,PORT ROBYNMOUTH,1.23
152,JARED PEREZ,EPRICE@EXAMPLE.COM,32,FEMALE,Sharonside,6,FURNITURE,CHAIRS,917.6,31.3,20x29x35,152,01-30-2022,€492.88,EXPRESS,Pending,152,767,394,2022-04-10,447,West Xavier,14357,6,Morgan LLC,NEW MARKTOWN,2.48
153,JAMES LEE,BRENDARODRIGUEZ@EXAMPLE.NET,50,FEMALE,Cassandraborough,8,CLOTHING,SHOES,721.01,34.47,44x24x31,153,04-11-2021,£783.72,EXPRESS,Pending,153,910,297,2021-04-26,75,Thompsonmouth,14118,3,Johnson-Rodriguez,KATHERINEBOROUGH,7.4
154,MELISSA BAILEY,JAMES33@EXAMPLE.ORG,31,FEMALE,East Rebeccaville,2,ELECTRONICS,MOBILE PHONES,776.62,22.93,25x38x30,154,08-29-2022,$3004.12,TWO-DAY,Cancelled,154,832,372,2022-01-15,283,North Johntown,5047,9,Johnson-Rodriguez,KATHERINEBOROUGH,7.81
155,SHANE DANIELS,KAYLADANIELS@EXAMPLE.COM,20,MALE,Mckinneybury,2,ELECTRONICS,MOBILE PHONES,163.37,17.61,15x39x25,155,05-30-2021,£4003.15,TWO-DAY,Shipped,155,763,59,2021-11-16,244,North Lindaland,13815,8,Parks-Gallegos,JENKINSSIDE,6.82
156,KEVIN KNAPP,RACHELBELL@EXAMPLE.COM,70,FEMALE,North Mary,0,ELECTRONICS,SMART WATCHES,941.46,29.23,11x37x39,156,05-02-2023,$915.99,TWO-DAY,Shipped,156,31,234,2020-09-26,335,New Sandraport,14136,3,Johnson-Rodriguez,KATHERINEBOROUGH,7.4
157,MIRANDA ZHANG,DUNLAPCHLOE@EXAMPLE.ORG,66,FEMALE,West April,0,ELECTRONICS,SMART WATCHES,950.04,9.01,42x50x39,157,11-11-2020,€2799.69,TWO-DAY,Pending,157,565,218,2020-11-16,54,Jasonborough,15745,8,Parks-Gallegos,JENKINSSIDE,6.82
158,ANTHONY ROGERS,CHERYLMORRIS@EXAMPLE.COM,18,FEMALE,Brandyland,0,ELECTRONICS,SMART WATCHES,423.1,20.67,23x2x5,158,03-28-2022,€1191.9,STANDARD,Shipped,158,503,307,2021-02-28,305,Stonebury,9475,8,Parks-Gallegos,JENKINSSIDE,6.82
159,JOSEPH CLARK,SANTOSKATHLEEN@EXAMPLE.ORG,60,FEMALE,Hartburgh,11,CLOTHING,HATS,246.47,45.88,34x50x2,159,07-28-2021,£2839.05,EXPRESS,Delivered,159,897,31,2022-03-02,392,Port Christopherport,5328,3,Johnson-Rodriguez,KATHERINEBOROUGH,7.4
160,LAURA SHARP,QGALLEGOS@EXAMPLE.ORG,63,FEMALE,Ryanland,4,CLOTHING,T-SHIRTS,865.88,14.79,18x3x1,160,02-27-2022,$598.76,STANDARD,Pending,160,847,430,2020-11-16,257,Hawkinsshire,16821,1,Salas Gonzalez and Todd,PATRICIABERG,8.21
161,JOSHUA BUCHANAN,CHRISTOPHERWAGNER@EXAMPLE.COM,39,FEMALE,Port Danielleton,0,ELECTRONICS,SMART WATCHES,23.73,11.75,3x33x20,161,12-27-2020,€590.8,STANDARD,Cancelled,161,639,49,2022-06-04,250,Port James,7231,5,Morgan LLC,PORT ROBYNMOUTH,1.23
162,JAMES FAULKNER,DEBORAH12@EXAMPLE.ORG,35,FEMALE,Hintonland,48,CLOTHING,JEANS,781.85,39.68,35x50x6,162,03-06-2021,£1356.5,STANDARD,Cancelled,162,277,147,2022-08-25,469,Stephaniehaven,8976,3,Johnson-Rodriguez,KATHERINEBOROUGH,7.4
163,ROBERT JOHNSON,OMARTIN@EXAMPLE.NET,20,MALE,Port Andrewberg,4,CLOTHING,T-SHIRTS,630.02,33.47,37x34x21,163,01-02-2021,$3924.36,STANDARD,Shipped,163,390,49,2021-02-10,348,North Jessicashire,6141,4,Salas Gonzalez and Todd,JESSICASHIRE,2.35
164,WENDY DILLON,JOHNSONKATHLEEN@EXAMPLE.NET,68,MALE,East Jasonville,21,FURNITURE,SOFAS,654.68,19.88,25x23x42,164,12-03-2022,€3537.04,EXPRESS,Shipped,164,237,371,2021-08-07,461,North Monicastad,19832,4,Salas Gonzalez and Todd,JESSICASHIRE,2.35
166,VIRGINIA DAVIS,ASHLEY87@EXAMPLE.COM,30,FEMALE,East Paulton,9,FURNITURE,BEDS,837.4,1.69,34x45x23,166,10-14-2021,£795.74,EXPRESS,Cancelled,166,271,43,2022-03-10,325,Walkerborough,5152,7,Miller Group,CLARKMOUTH,6.56
167,BRIANNA JENKINS,PRICEPAUL@EXAMPLE.ORG,70,FEMALE,New Tonyton,13,ELECTRONICS,HEADPHONES,77.08,30.73,4x48x21,167,07-02-2023,£441.69,TWO-DAY,Cancelled,167,451,110,2021-03-12,248,West Valerieton,18050,2,Miller-Pearson,CLARKMOUTH,9.83
168,RONALD YOUNG,HANNAHMARTINEZ@EXAMPLE.ORG,51,FEMALE,Port Laura,6,FURNITURE,CHAIRS,206.56,27.95,3x30x2,168,11-19-2021,€16.04,TWO-DAY,Delivered,168,298,478,2021-12-28,445,Lake Cameronville,18580,9,Johnson-Rodriguez,KATHERINEBOROUGH,7.81
169,JESSICA GUTIERREZ,REGINALD57@EXAMPLE.NET,25,FEMALE,New Gary,9,FURNITURE,BEDS,130.85,43.16,7x32x12,169,08-25-2021,£4260.1,EXPRESS,Pending,169,426,416,2022-05-25,411,New Renee,14875,7,Miller Group,CLARKMOUTH,6.56
170,PAMELA MOORE,LLITTLE@EXAMPLE.NET,32,FEMALE,Spencershire,9,FURNITURE,BEDS,841.02,23.08,17x2x15,170,11-23-2021,$79.17,TWO-DAY,Cancelled,170,406,244,2022-08-15,407,North Emilymouth,6197,2,Miller-Pearson,CLARKMOUTH,9.83
171,MOLLY VELAZQUEZ,WILLIAMROJAS@EXAMPLE.COM,49,FEMALE,East Jaytown,4,CLOTHING,T-SHIRTS,507.01,45.2,43x31x33,171,01-02-2021,£288.07,STANDARD,Cancelled,171,480,461,2022-07-23,455,Lake Monica,11049,3,Johnson-Rodriguez,KATHERINEBOROUGH,7.4
172,ERIN GONZALEZ,TBALLARD@EXAMPLE.ORG,52,MALE,North Scott,9,FURNITURE,BEDS,831.12,11.16,46x46x12,172,01-14-2022,€2741.8,STANDARD,Shipped,172,619,485,2021-01-20,23,West Lisabury,17485,1,Salas Gonzalez and Todd,PATRICIABERG,8.21
173,ERIC NEWTON,AMANDATURNER@EXAMPLE.NET,39,MALE,Deanborough,2,ELECTRONICS,MOBILE PHONES,158.25,33.04,30x48x9,173,12-11-2022,£1103.14,STANDARD,Pending,173,981,354,2021-03-17,457,South Kaylaview,5057,8,Parks-Gallegos,JENKINSSIDE,6.82
174,FRANCISCO CAMPBELL,KRISTYELLIOTT@EXAMPLE.NET,32,FEMALE,Port Thomas,3,FURNITURE,CABINETS,620.21,21.18,17x16x34,174,05-03-2022,€1718.58,TWO-DAY,Pending,174,644,24,2022-03-12,31,Williamsonburgh,9705,4,Salas Gonzalez and Todd,JESSICASHIRE,2.35
175,REBECCA BRYANT,WHITEDIAMOND@EXAMPLE.ORG,42,FEMALE,Shawnville,2,ELECTRONICS,MOBILE PHONES,338.15,1.31,36x20x30,175,06-25-2022,$1737.9,STANDARD,Cancelled,175,148,25,2020-09-11,17,Port Alyssa,13507,9,Johnson-Rodriguez,KATHERINEBOROUGH,7.81
176,SHIRLEY FRITZ,SYLVIAJONES@EXAMPLE.NET,68,FEMALE,East Andrew,1,ELECTRONICS,CAMERAS,568.15,5.6,15x27x12,176,04-15-2023,£1451.92,EXPRESS,Delivered,176,261,463,2022-01-24,298,Port Richardfort,15847,8,Parks-Gallegos,JENKINSSIDE,6.82
177,BRIAN HAWKINS MD,JSHANNON@EXAMPLE.ORG,65,FEMALE,Nguyenhaven,13,ELECTRONICS,HEADPHONES,26.65,46.6,48x44x45,177,12-07-2020,£1556.48,STANDARD,Pending,177,742,434,2021-10-29,433,Mistyburgh,11268,3,Johnson-Rodriguez,KATHERINEBOROUGH,7.4
178,GARY JONES,DAVID92@EXAMPLE.COM,69,MALE,New Adrienneberg,21,FURNITURE,SOFAS,637.45,20.27,30x33x6,178,03-01-2023,€1187.4,EXPRESS,Shipped,178,577,444,2021-04-11,81,Potterberg,15270,5,Morgan LLC,PORT ROBYNMOUTH,1.23
179,KENNETH COHEN MD,STEVENSONWILLIAM@EXAMPLE.NET,58,FEMALE,Lake Madeline,9,FURNITURE,BEDS,253.6,27.08,31x8x42,179,03-26-2022,$1482.18,TWO-DAY,Delivered,179,479,379,2021-07-05,247,New Lauren,15715,1,Salas Gonzalez and Todd,PATRICIABERG,8.21
180,JONATHAN MOORE,ZELLIOTT@EXAMPLE.COM,58,FEMALE,Esparzaville,0,ELECTRONICS,SMART WATCHES,316.01,40.95,43x27x16,180,03-24-2021,£1217.68,STANDARD,Delivered,180,265,38,2020-10-06,232,South Toddburgh,15383,3,Johnson-Rodriguez,KATHERINEBOROUGH,7.4
181,KAITLYN JONES,TOM64@EXAMPLE.NET,59,MALE,Millerview,2,ELECTRONICS,MOBILE PHONES,800.18,41.35,9x35x20,181,12-06-2022,$960.33,STANDARD,Pending,181,883,41,2022-03-16,209,Austinville,9637,2,Miller-Pearson,CLARKMOUTH,9.83
182,HOLLY PORTER,MANNJOEL@EXAMPLE.ORG,67,FEMALE,Port Darren,6,FURNITURE,CHAIRS,525.77,31.69,28x40x35,182,03-01-2021,$371.1,TWO-DAY,Delivered,182,264,66,2021-09-21,410,South Annberg,7512,6,Morgan LLC,NEW MARKTOWN,2.48
183,CHRISTOPHER VANCE,OWILLIAMS@EXAMPLE.ORG,55,MALE,Bakerstad,8,CLOTHING,SHOES,981.44,37.68,47x22x17,183,05-27-2021,£3758.5,EXPRESS,Cancelled,183,917,225,2021-11-10,465,Perryport,10890,2,Miller-Pearson,CLARKMOUTH,9.83
184,JESSICA TUCKER,MELANIEWILLIAMS@EXAMPLE.NET,59,FEMALE,Bruceburgh,48,CLOTHING,JEANS,353.21,22.58,22x22x39,184,06-26-2023,$194.28,EXPRESS,Cancelled,184,454,306,2022-06-24,152,Perryhaven,18114,2,Miller-Pearson,CLARKMOUTH,9.83
185,PETER SMITH,JONATHANMILLER@EXAMPLE.ORG,22,FEMALE,Ronaldfort,48,CLOTHING,JEANS,978.33,4.54,30x16x13,185,04-13-2021,£1368.24,STANDARD,Delivered,185,32,352,2021-07-31,398,Karenside,12635,9,Johnson-Rodriguez,KATHERINEBOROUGH,7.81
187,AMBER WILSON,NAGUILAR@EXAMPLE.COM,56,FEMALE,Hodgeschester,2,ELECTRONICS,MOBILE PHONES,271.3,12.6,26x16x17,187,02-20-2021,€2704.98,TWO-DAY,Cancelled,187,281,23,2022-05-14,299,North Nicholas,17164,1,Salas Gonzalez and Todd,PATRICIABERG,8.21
189,KIMBERLY KELLY,HANSONREGINA@EXAMPLE.ORG,62,FEMALE,Amandaport,6,FURNITURE,CHAIRS,668.52,34.87,34x6x9,189,02-19-2021,$3372.56,EXPRESS,Pending,189,785,427,2022-04-01,437,Marilynside,18461,7,Miller Group,CLARKMOUTH,6.56
190,SARAH GALVAN,JONESSTACIE@EXAMPLE.ORG,45,FEMALE,Williamsland,48,CLOTHING,JEANS,395.69,34.51,20x2x27,190,11-19-2022,$840.0,TWO-DAY,Shipped,190,72,279,2021-08-27,270,Port Davidborough,14875,7,Miller Group,CLARKMOUTH,6.56
191,GARRETT LEWIS,GMARSH@EXAMPLE.ORG,58,MALE,Davidtown,11,CLOTHING,HATS,537.98,48.62,29x22x17,191,09-30-2022,$4537.85,TWO-DAY,Delivered,191,629,426,2021-11-05,315,Jamesview,19149,7,Miller Group,CLARKMOUTH,6.56
193,STEPHANIE QUINN,DEANERIKA@EXAMPLE.NET,20,FEMALE,Lake Darrellville,21,FURNITURE,SOFAS,646.93,25.88,17x13x32,193,11-22-2022,$565.14,EXPRESS,Cancelled,193,558,261,2022-08-01,302,Nathanland,17898,3,Johnson-Rodriguez,KATHERINEBOROUGH,7.4
194,MRS. MELISSA JONES MD,VINCENTSMITH@EXAMPLE.NET,46,FEMALE,West Spencermouth,6,FURNITURE,CHAIRS,502.02,8.93,10x20x37,194,03-17-2021,$2680.02,EXPRESS,Cancelled,194,822,342,2021-06-26,25,North Jamesmouth,17960,1,Salas Gonzalez and Todd,PATRICIABERG,8.21
195,DANIEL MURRAY,LORIMURRAY@EXAMPLE.NET,33,MALE,Rickyville,48,CLOTHING,JEANS,449.07,36.98,6x28x5,195,06-08-2021,$74.0,STANDARD,Shipped,195,448,461,2022-01-06,253,West Jaredburgh,17353,4,Salas Gonzalez and Todd,JESSICASHIRE,2.35
196,JOSHUA BATES,ERIN81@EXAMPLE.COM,36,MALE,Port Rodneyfurt,9,FURNITURE,BEDS,30.22,20.18,38x21x9,196,10-31-2020,$739.27,EXPRESS,Delivered,196,747,96,2021-05-31,171,West Williamfort,7879,1,Salas Gonzalez and Todd,PATRICIABERG,8.21
197,APRIL FLORES,COLLINHAMMOND@EXAMPLE.NET,59,FEMALE,East Katherine,4,CLOTHING,T-SHIRTS,598.98,36.52,45x30x46,197,10-13-2020,€4053.2,EXPRESS,Shipped,197,320,317,2020-11-29,404,Contrerasmouth,18304,6,Morgan LLC,NEW MARKTOWN,2.48
